review_id,shop_name,address,city,neighborhood,review_date,reviewer_id,overall_rating,coffee_quality,service_quality,atmosphere,value_score,avg_price,wait_time_minutes,has_wifi,power_outlets,outdoor_seating,parking,mobile_ordering,review_text
923,Java Junction,369 Willow St,Boston,Allston,2025-06-05,R6478,4.5,4.7,4.3,4.6,4.8,2.95,4,True,Plenty,True,Lot,True,"Best value in Boston! Great coffee at student-friendly prices. Always buzzing."
924,Java Junction,369 Willow St,Boston,Allston,2025-06-10,R7589,3.8,3.6,4.0,4.2,4.2,3.15,7,True,Limited,True,Street,True,"Good study spot. WiFi is fast and coffee is decent. Can get noisy."
925,Java Junction,369 Willow St,Boston,Allston,2025-06-15,R8690,4.0,4.2,3.8,4.1,4.4,3.05,6,True,Plenty,True,None,True,"Reliable and affordable. My go-to for late night studying. Friendly staff."
926,Java Junction,369 Willow St,Boston,Allston,2025-06-20,R9701,2.9,2.7,3.1,3.2,3.5,3.55,12,True,Limited,False,Street,False,"Getting too crowded lately. Quality has dropped. Still okay for the price."
927,Java Junction,369 Willow St,Boston,Allston,2025-06-25,R1812,4.6,4.8,4.4,4.7,4.9,2.85,3,True,Plenty,True,Lot,True,"Hidden gem of Allston! The house blend is exceptional. Super affordable."
928,Java Junction,369 Willow St,Boston,Allston,2025-07-01,R2923,3.5,3.3,3.7,3.8,4.0,3.25,8,True,Plenty,True,Street,True,"Decent coffee nothing special. Good prices keep me coming back though."
929,Java Junction,369 Willow St,Boston,Allston,2025-07-05,R3034,4.3,4.5,4.1,4.4,4.6,2.99,5,True,Plenty,True,None,True,"Love this place! Perfect for budget-conscious coffee lovers. Atmosphere is great."
930,Java Junction,369 Willow St,Boston,Allston,2025-07-10,R4145,2.5,2.3,2.7,2.8,3.0,3.75,15,False,None,False,None,False,"Had a bad batch today. Coffee tasted stale. Usually better than this."
931,Java Junction,369 Willow St,Boston,Allston,2025-07-15,R5256,4.1,4.3,3.9,4.2,4.5,3.10,6,True,Limited,True,Street,True,"Consistent and affordable. The cold brew is surprisingly good for the price."
932,Java Junction,369 Willow St,Boston,Allston,2025-07-20,R6367,3.9,4.1,3.7,4.0,4.3,3.20,7,True,Plenty,True,Lot,True,"Good value proposition. Coffee is solid though not exceptional. Great for students."
933,Java Junction,369 Willow St,Boston,Allston,2025-07-25,R7478,4.4,4.6,4.2,4.5,4.7,2.90,4,True,Plenty,True,Street,True,"Fantastic for the price point! Baristas are friendly and knowledgeable."
934,Java Junction,369 Willow St,Boston,Allston,2025-08-01,R8589,3.2,3.0,3.4,3.5,3.8,3.40,9,True,Limited,True,None,True,"Average but cheap. You get what you pay for. Fine for a quick coffee."
935,Java Junction,369 Willow St,Boston,Allston,2025-08-05,R9690,4.7,4.9,4.5,4.8,5,2.75,3,True,Plenty,True,Lot,True,"Incredible value! The specialty drinks rival expensive downtown shops."
936,Java Junction,369 Willow St,Boston,Allston,2025-08-10,R1701,3.6,3.4,3.8,3.9,4.1,3.30,8,True,Plenty,True,Street,True,"Solid neighborhood spot. Nothing fancy but does the job well."
937,Java Junction,369 Willow St,Boston,Allston,2025-08-15,R2812,4.0,4.2,3.8,4.1,4.4,3.05,6,True,Limited,True,None,True,"Great bang for your buck. The espresso drinks are particularly good."
938,Java Junction,369 Willow St,Boston,Allston,2025-08-20,R3923,2.8,2.6,3.0,3.1,3.2,3.60,11,True,None,False,Street,False,"Disappointing visit. Coffee was weak and service was slow. Hope it improves."
939,Java Junction,369 Willow St,Boston,Allston,2025-08-25,R4034,4.2,4.4,4.0,4.3,4.6,2.95,5,True,Plenty,True,Lot,True,"Back to form! Recent visit was excellent. Love this neighborhood staple."
940,Java Junction,369 Willow St,Boston,Allston,2025-09-01,R5145,3.7,3.5,3.9,4.0,4.2,3.15,7,True,Plenty,True,Street,True,"Good reliable coffee. Perfect for the college crowd. Prices are fair."
941,Java Junction,369 Willow St,Boston,Allston,2025-09-05,R6256,4.5,4.7,4.3,4.6,4.8,2.85,4,True,Plenty,True,None,True,"One of the best values in Boston. Quality has been consistently good lately."
942,Java Junction,369 Willow St,Boston,Allston,2025-09-10,R7367,3.4,3.2,3.6,3.7,3.9,3.35,9,True,Limited,True,Lot,True,"Decent but nothing memorable. Good for a quick cheap coffee."
943,Java Junction,369 Willow St,Boston,Allston,2025-09-15,R8478,4.3,4.5,4.1,4.4,4.7,2.90,5,True,Plenty,True,Street,True,"Impressive quality for the price. The new seasonal drinks are creative."
944,Java Junction,369 Willow St,Boston,Allston,2025-09-20,R9589,2.6,2.4,2.8,2.9,3.1,3.70,14,False,None,False,None,False,"Not what it used to be. Quality control seems off. Sad to see decline."
945,Java Junction,369 Willow St,Boston,Allston,2025-09-25,R1690,4.1,4.3,3.9,4.2,4.5,3.00,6,True,Plenty,True,Lot,True,"Reliable neighborhood cafe. Good coffee good prices. What more do you need?"
946,Java Junction,369 Willow St,Boston,Allston,2025-10-01,R2701,3.9,4.1,3.7,4.0,4.3,3.10,7,True,Limited,True,Street,True,"Solid choice in Allston. Consistent quality and friendly service."
947,Java Junction,369 Willow St,Boston,Allston,2025-10-05,R3812,4.6,4.8,4.4,4.7,4.9,2.80,4,True,Plenty,True,None,True,"Best affordable coffee in the area! The baristas really care about quality."
948,Java Junction,369 Willow St,Boston,Allston,2025-10-10,R4923,3.3,3.1,3.5,3.6,3.8,3.45,10,True,Limited,True,Lot,True,"Average experience. Coffee was okay not great. Prices are still good."
949,Java Junction,369 Willow St,Boston,Allston,2025-10-15,R5034,4.4,4.6,4.2,4.5,4.7,2.95,5,True,Plenty,True,Street,True,"Consistently good! Love supporting this local spot. Great community vibe."
950,Java Junction,369 Willow St,Boston,Allston,2025-10-20,R6145,3.0,2.8,3.2,3.3,3.5,3.55,12,True,None,False,Street,False,"Had better days. This visit was disappointing but I'll give them another chance."
951,Java Junction,369 Willow St,Boston,Allston,2025-10-25,R7256,4.0,4.2,3.8,4.1,4.4,3.05,6,True,Plenty,True,Lot,True,"Good solid coffee shop. Does everything well without being exceptional."
952,Java Junction,369 Willow St,Boston,Allston,2025-11-01,R8367,4.7,4.9,4.5,4.8,5,2.75,3,True,Plenty,True,None,True,"Wow! They've really upped their game. Best visit yet. Highly recommend!"
953,Java Junction,369 Willow St,Boston,Allston,2025-11-05,R9478,3.5,3.3,3.7,3.8,4.0,3.30,8,True,Limited,True,Street,True,"Decent coffee at great prices. Nothing fancy but reliable."
954,Java Junction,369 Willow St,Boston,Allston,2025-11-10,R1589,4.2,4.4,4.0,4.3,4.6,2.90,5,True,Plenty,True,Lot,True,"Love this spot! Perfect for studying with affordable great coffee."
955,Java Junction,369 Willow St,Boston,Allston,2025-11-15,R2690,2.4,2.2,2.6,2.7,2.9,3.85,18,False,None,False,None,False,"Worst experience here. Long wait burnt coffee rude service. Very disappointing."
956,Java Junction,369 Willow St,Boston,Allston,2025-11-20,R3701,4.3,4.5,4.1,4.4,4.7,2.85,4,True,Plenty,True,Street,True,"Bounced back nicely! Today's visit was excellent. Still a great value."
957,Perk Up,741 Cherry Ave,Boston,Jamaica Plain,2025-06-01,R4812,4.5,4.7,4.3,4.8,4.2,4.15,6,True,Plenty,True,Street,True,"Charming JP spot! The homemade pastries pair perfectly with their smooth coffee."
958,Perk Up,741 Cherry Ave,Boston,Jamaica Plain,2025-06-05,R5923,4.8,5,4.7,4.9,4.5,3.95,4,True,Plenty,True,Lot,True,"Best coffee in Jamaica Plain hands down! Cozy atmosphere and amazing brews."
959,Perk Up,741 Cherry Ave,Boston,Jamaica Plain,2025-06-10,R6034,3.9,4.1,3.7,4.2,3.6,4.35,8,True,Limited,True,Street,True,"Good neighborhood cafe. Coffee is solid and the vibe is welcoming."
960,Perk Up,741 Cherry Ave,Boston,Jamaica Plain,2025-06-15,R7145,4.3,4.5,4.1,4.6,4.0,4.05,5,True,Plenty,True,None,True,"Lovely spot with great coffee. The seasonal specials are always creative."
961,Perk Up,741 Cherry Ave,Boston,Jamaica Plain,2025-06-20,R8256,2.8,2.6,3.0,3.2,2.4,5.25,14,False,None,False,None,False,"Not impressed. Coffee was mediocre and prices are too high for what you get."
962,Perk Up,741 Cherry Ave,Boston,Jamaica Plain,2025-06-25,R9367,4.6,4.8,4.4,4.7,4.3,3.85,5,True,Plenty,True,Lot,True,"Fantastic! The single-origin options are impressive. Knowledgeable staff."
963,Perk Up,741 Cherry Ave,Boston,Jamaica Plain,2025-07-01,R1478,3.5,3.3,3.7,3.9,3.1,4.55,10,True,Limited,True,Street,True,"Decent but nothing special. Good for the neighborhood but not destination-worthy."
964,Perk Up,741 Cherry Ave,Boston,Jamaica Plain,2025-07-05,R2589,4.4,4.6,4.2,4.5,4.1,4.10,6,True,Plenty,True,None,True,"Cozy and inviting. The oat milk latte is exceptional. Great local spot."
965,Perk Up,741 Cherry Ave,Boston,Jamaica Plain,2025-07-10,R3690,4.1,4.3,3.9,4.4,3.8,4.20,7,True,Plenty,True,Lot,True,"Reliable quality and friendly service. My regular JP coffee spot."
966,Perk Up,741 Cherry Ave,Boston,Jamaica Plain,2025-07-15,R4701,3.2,3.0,3.4,3.6,2.8,4.75,12,True,None,False,Street,False,"Slipping a bit. Used to be better. Hope they get back on track."
967,Perk Up,741 Cherry Ave,Boston,Jamaica Plain,2025-07-20,R5812,4.7,4.9,4.5,4.8,4.4,3.90,4,True,Plenty,True,None,True,"Outstanding! Every visit is a treat. The baristas are true professionals."
968,Perk Up,741 Cherry Ave,Boston,Jamaica Plain,2025-07-25,R6923,3.8,4.0,3.6,4.1,3.5,4.30,8,True,Limited,True,Lot,True,"Good coffee and pleasant atmosphere. A solid choice in JP."
969,Perk Up,741 Cherry Ave,Boston,Jamaica Plain,2025-08-01,R7034,4.2,4.4,4.0,4.5,3.9,4.15,6,True,Plenty,True,Street,True,"Consistently good! Love the community feel. Coffee is always fresh."
970,Perk Up,741 Cherry Ave,Boston,Jamaica Plain,2025-08-05,R8145,2.5,2.3,2.7,2.9,2.1,5.45,20,False,None,False,None,False,"Very disappointing. Long wait bad coffee high prices. What happened?"
971,Perk Up,741 Cherry Ave,Boston,Jamaica Plain,2025-08-10,R9256,4.5,4.7,4.3,4.6,4.2,3.95,5,True,Plenty,True,Lot,True,"Back to greatness! Today's visit reminded me why I love this place."
972,Perk Up,741 Cherry Ave,Boston,Jamaica Plain,2025-08-15,R1367,3.6,3.4,3.8,4.0,3.2,4.40,9,True,Limited,True,Street,True,"Good not great. Coffee is decent and atmosphere is nice. Fair prices."
973,Perk Up,741 Cherry Ave,Boston,Jamaica Plain,2025-08-20,R2478,4.4,4.6,4.2,4.7,4.1,4.00,6,True,Plenty,True,None,True,"Love it here! The staff is friendly and the coffee is excellent."
974,Perk Up,741 Cherry Ave,Boston,Jamaica Plain,2025-08-25,R3589,4.0,4.2,3.8,4.3,3.7,4.25,7,True,Plenty,True,Lot,True,"Reliable neighborhood spot. Coffee is always good and prices are fair."
975,Perk Up,741 Cherry Ave,Boston,Jamaica Plain,2025-09-01,R4690,3.3,3.1,3.5,3.7,2.9,4.65,11,True,None,False,Street,False,"Average experience today. Nothing terrible but nothing memorable either."
976,Perk Up,741 Cherry Ave,Boston,Jamaica Plain,2025-09-05,R5701,4.8,5,4.6,4.9,4.5,3.80,4,True,Plenty,True,None,True,"Perfection! The espresso is rich and smooth. Best in JP without question."
977,Perk Up,741 Cherry Ave,Boston,Jamaica Plain,2025-09-10,R6812,3.7,3.5,3.9,4.1,3.4,4.35,8,True,Limited,True,Lot,True,"Solid coffee shop. Does everything well. A nice addition to the neighborhood."
978,Perk Up,741 Cherry Ave,Boston,Jamaica Plain,2025-09-15,R7923,4.3,4.5,4.1,4.4,4.0,4.05,6,True,Plenty,True,Street,True,"Great spot for working remotely. Good WiFi excellent coffee friendly staff."
979,Perk Up,741 Cherry Ave,Boston,Jamaica Plain,2025-09-20,R8034,2.6,2.4,2.8,3.0,2.2,5.35,16,False,None,False,None,False,"Bad day for them. Coffee was burnt service was slow. Hope it was a fluke."
980,Perk Up,741 Cherry Ave,Boston,Jamaica Plain,2025-09-25,R9145,4.6,4.8,4.4,4.7,4.3,3.90,5,True,Plenty,True,Lot,True,"Excellent as always! The new fall menu is creative and delicious."
981,Perk Up,741 Cherry Ave,Boston,Jamaica Plain,2025-10-01,R1256,3.9,4.1,3.7,4.2,3.6,4.20,7,True,Limited,True,Street,True,"Good coffee good vibes. A reliable choice in Jamaica Plain."
982,Perk Up,741 Cherry Ave,Boston,Jamaica Plain,2025-10-05,R2367,4.5,4.7,4.3,4.6,4.2,3.95,5,True,Plenty,True,None,True,"Consistently impressive! The attention to detail shows in every cup."
983,Perk Up,741 Cherry Ave,Boston,Jamaica Plain,2025-10-10,R3478,3.4,3.2,3.6,3.8,3.0,4.50,10,True,Plenty,True,Lot,True,"Decent but crowded. Quality varies when they're busy. Go during off-peak."
984,Perk Up,741 Cherry Ave,Boston,Jamaica Plain,2025-10-15,R4589,4.2,4.4,4.0,4.3,3.9,4.10,6,True,Plenty,True,Street,True,"Lovely cafe with great coffee. The outdoor seating is perfect in good weather."
985,Perk Up,741 Cherry Ave,Boston,Jamaica Plain,2025-10-20,R5690,4.7,4.9,4.5,4.8,4.4,3.85,4,True,Plenty,True,None,True,"One of the best! Every visit reinforces why this is my favorite JP spot."
986,Perk Up,741 Cherry Ave,Boston,Jamaica Plain,2025-10-25,R6701,3.0,2.8,3.2,3.4,2.6,4.85,13,True,None,False,Lot,False,"Not great today. Coffee was weak and they were out of several items."
987,Perk Up,741 Cherry Ave,Boston,Jamaica Plain,2025-11-01,R7812,4.4,4.6,4.2,4.5,4.1,4.00,5,True,Plenty,True,Street,True,"Back on form! Excellent coffee and the pumpkin spice latte is amazing."
988,Perk Up,741 Cherry Ave,Boston,Jamaica Plain,2025-11-05,R8923,3.8,4.0,3.6,4.1,3.5,4.25,8,True,Limited,True,None,True,"Good neighborhood cafe. Nothing extraordinary but consistently pleasant."
989,Perk Up,741 Cherry Ave,Boston,Jamaica Plain,2025-11-10,R9034,4.3,4.5,4.1,4.4,4.0,4.05,6,True,Plenty,True,Lot,True,"Reliable and welcoming. The staff remembers regulars which I appreciate."
990,Perk Up,741 Cherry Ave,Boston,Jamaica Plain,2025-11-15,R1145,2.3,2.1,2.5,2.7,1.9,5.65,22,False,None,False,None,False,"Terrible visit. Everything went wrong. Cold coffee long wait wrong order."
991,Perk Up,741 Cherry Ave,Boston,Jamaica Plain,2025-11-20,R2256,4.6,4.8,4.4,4.7,4.3,3.90,4,True,Plenty,True,Street,True,"Redeemed! Today was perfect. This is why I keep coming back. Great coffee!"
992,Roast Masters,852 Ash Blvd,Boston,Brookline,2025-06-01,R3367,4.7,4.9,4.5,4.8,4.0,5.25,6,True,Plenty,True,Valet,True,"Premium coffee worth the premium price. The roasting process is fascinating to watch."
993,Roast Masters,852 Ash Blvd,Boston,Brookline,2025-06-05,R4478,4.9,5,4.8,4.9,4.3,5.15,4,True,Plenty,True,Lot,True,"Exceptional! The in-house roasting makes all the difference. Coffee perfection."
994,Roast Masters,852 Ash Blvd,Boston,Brookline,2025-06-10,R5589,4.3,4.5,4.1,4.4,3.6,5.45,8,True,Limited,True,Street,True,"High quality coffee at high prices. Worth it for special occasions."
995,Roast Masters,852 Ash Blvd,Boston,Brookline,2025-06-15,R6690,4.6,4.8,4.4,4.7,3.9,5.20,5,True,Plenty,True,None,True,"Artisanal excellence! The single-origin options are thoughtfully curated."
996,Roast Masters,852 Ash Blvd,Boston,Brookline,2025-06-20,R7701,3.5,3.7,3.3,3.6,2.8,5.85,12,True,None,False,Valet,False,"Overpriced for what you get. Coffee is good but not that good. Pretentious vibe."
997,Roast Masters,852 Ash Blvd,Boston,Brookline,2025-06-25,R8812,4.8,5,4.6,4.9,4.2,5.05,4,True,Plenty,True,Lot,True,"Worth every penny! The expertise here is unmatched. Coffee nirvana."
998,Roast Masters,852 Ash Blvd,Boston,Brookline,2025-07-01,R9923,4.0,4.2,3.8,4.1,3.2,5.55,9,True,Limited,True,Street,True,"Good but expensive. Quality is there but value is questionable."
999,Roast Masters,852 Ash Blvd,Boston,Brookline,2025-07-05,R1034,4.5,4.7,4.3,4.6,3.8,5.30,6,True,Plenty,True,None,True,"High-end coffee experience. The education on origins is fascinating."
1000,Roast Masters,852 Ash Blvd,Boston,Brookline,2025-07-10,R2145,4.4,4.6,4.2,4.5,3.7,5.40,7,True,Plenty,True,Lot,True,"Premium quality premium price. If you appreciate craft coffee this is the place."
1001,Roast Masters,852 Ash Blvd,Boston,Brookline,2025-07-15,R3256,3.2,3.4,3.0,3.3,2.5,5.95,14,True,None,False,Street,False,"Way too expensive. Coffee is good but not double-the-price good. Disappointed."
1002,Roast Masters,852 Ash Blvd,Boston,Brookline,2025-07-20,R4367,4.7,4.9,4.5,4.8,4.1,5.10,5,True,Plenty,True,Valet,True,"Outstanding craft coffee! The roasting expertise really shows. Worth the splurge."
1003,Roast Masters,852 Ash Blvd,Boston,Brookline,2025-07-25,R5478,3.8,4.0,3.6,3.9,3.0,5.65,10,True,Limited,True,Lot,True,"Quality is there but so are the prices. Good for occasional treats."
1004,Roast Masters,852 Ash Blvd,Boston,Brookline,2025-08-01,R6589,4.6,4.8,4.4,4.7,4.0,5.15,6,True,Plenty,True,Street,True,"Excellence in every cup. The tasting notes are accurate and enlightening."
1005,Roast Masters,852 Ash Blvd,Boston,Brookline,2025-08-05,R7690,4.2,4.4,4.0,4.3,3.5,5.50,8,True,Plenty,True,None,True,"Great coffee knowledge here. Staff really understands the craft. Pricey though."
1006,Roast Masters,852 Ash Blvd,Boston,Brookline,2025-08-10,R8701,2.9,3.1,2.7,3.0,2.2,6.15,18,False,None,False,Lot,False,"Horrible experience. Snooty staff burnt coffee ridiculous prices. Never again."
1007,Roast Masters,852 Ash Blvd,Boston,Brookline,2025-08-15,R9812,4.8,5,4.6,4.9,4.3,4.95,4,True,Plenty,True,Valet,True,"Coffee heaven! The fresh-roasted beans make such a difference. Superb!"
1008,Roast Masters,852 Ash Blvd,Boston,Brookline,2025-08-20,R1923,4.1,4.3,3.9,4.2,3.4,5.45,9,True,Limited,True,Street,True,"Solid quality but feels overpriced. Good for coffee connoisseurs."
1009,Roast Masters,852 Ash Blvd,Boston,Brookline,2025-08-25,R2034,4.5,4.7,4.3,4.6,3.9,5.20,6,True,Plenty,True,Lot,True,"Premium experience. The flight of different roasts was educational and delicious."
1010,Roast Masters,852 Ash Blvd,Boston,Brookline,2025-09-01,R3145,4.4,4.6,4.2,4.5,3.7,5.35,7,True,Plenty,True,None,True,"High quality coffee shop. Worth visiting for the expertise even if expensive."
1011,Roast Masters,852 Ash Blvd,Boston,Brookline,2025-09-05,R4256,3.6,3.8,3.4,3.7,2.9,5.75,11,True,None,False,Street,False,"Not worth the price. Coffee is good not exceptional. Too pretentious."
1012,Roast Masters,852 Ash Blvd,Boston,Brookline,2025-09-10,R5367,4.9,5,4.8,4.9,4.4,5.00,4,True,Plenty,True,Valet,True,"Absolute perfection! This is what coffee should taste like. Masterful!"
1013,Roast Masters,852 Ash Blvd,Boston,Brookline,2025-09-15,R6478,4.0,4.2,3.8,4.1,3.3,5.55,9,True,Limited,True,Lot,True,"Good quality expected at this price point. Nothing surprising but solid."
1014,Roast Masters,852 Ash Blvd,Boston,Brookline,2025-09-20,R7589,4.6,4.8,4.4,4.7,4.0,5.15,5,True,Plenty,True,Street,True,"Excellent craft coffee. The freshly roasted beans are worth the premium."
1015,Roast Masters,852 Ash Blvd,Boston,Brookline,2025-09-25,R8690,3.3,3.5,3.1,3.4,2.6,5.90,13,True,None,False,None,False,"Disappointing given the reputation. Coffee was just okay. Overpriced."
1016,Roast Masters,852 Ash Blvd,Boston,Brookline,2025-10-01,R9701,4.7,4.9,4.5,4.8,4.2,5.05,5,True,Plenty,True,Lot,True,"Back to excellence! The Ethiopian Yirgacheffe was transcendent."
1017,Roast Masters,852 Ash Blvd,Boston,Brookline,2025-10-05,R1812,4.3,4.5,4.1,4.4,3.6,5.40,7,True,Plenty,True,Valet,True,"Quality coffee with quality prices. Good for when you want to treat yourself."
1018,Roast Masters,852 Ash Blvd,Boston,Brookline,2025-10-10,R2923,4.5,4.7,4.3,4.6,3.9,5.20,6,True,Limited,True,Street,True,"Consistently excellent! The attention to detail is impressive."
1019,Roast Masters,852 Ash Blvd,Boston,Brookline,2025-10-15,R3034,2.7,2.9,2.5,2.8,2.0,6.25,20,False,None,False,Lot,False,"Awful visit. Rude barista cold coffee insane wait. Complete disaster."
1020,Roast Masters,852 Ash Blvd,Boston,Brookline,2025-10-20,R4145,4.8,5,4.6,4.9,4.3,4.95,4,True,Plenty,True,None,True,"World-class coffee! The passion for the craft is evident in every cup."
1021,Roast Masters,852 Ash Blvd,Boston,Brookline,2025-10-25,R5256,3.9,4.1,3.7,4.0,3.1,5.60,10,True,Limited,True,Valet,True,"Good but pricey. Quality is undeniable but my wallet feels the pain."
1022,Roast Masters,852 Ash Blvd,Boston,Brookline,2025-11-01,R6367,4.6,4.8,4.4,4.7,4.0,5.10,5,True,Plenty,True,Lot,True,"Premium coffee experience. Perfect for impressing a date or client."
1023,Roast Masters,852 Ash Blvd,Boston,Brookline,2025-11-05,R7478,4.2,4.4,4.0,4.3,3.5,5.45,8,True,Plenty,True,Street,True,"High-end and high-quality. Not everyday coffee but special occasion worthy."
1024,Roast Masters,852 Ash Blvd,Boston,Brookline,2025-11-10,R8589,4.4,4.6,4.2,4.5,3.8,5.25,6,True,Limited,True,None,True,"Craft coffee at its finest. The baristas are true artists."
1025,Roast Masters,852 Ash Blvd,Boston,Brookline,2025-11-15,R9690,3.1,3.3,2.9,3.2,2.4,6.05,15,True,None,False,Lot,False,"Not worth it today. Long wait mediocre coffee astronomical prices."
